die,block,pin_variation,curr_variation,alias,pin_config,pol,force_current,meanV,meanI,hit_comp,block_row,block_column,structure,material
3,14,,,LW600,LW600,P,0.001,0.01170725338253428,0.00100005,False,3,4,LW600,Pt_Ag_Cl
3,14,,,SC,SC,P,0.001,0.015160389831914312,0.00100004,False,3,4,GC20_SC300,Pt_Ag_Cl
3,14,,,SC,SC,N,0.001,0.015160085337444666,0.00100004,False,3,4,GC20_SC300,Pt_Ag_Cl
3,14,,,GC,GC20_L_R0,P,0.0005,0.0003404174621253618,0.0005,False,3,4,GC20_SC300,Pt_Ag_Cl
3,14,,,GC,GC20_L_R90,P,0.0005,0.0005051916288493606,0.00050002,False,3,4,GC20_SC300,Pt_Ag_Cl
3,14,,,GC,GC20_L_R0,N,0.0005,0.0003394672040220221,0.0005,False,3,4,GC20_SC300,Pt_Ag_Cl
3,14,,,GC,GC20_L_R90,N,0.0005,0.0005049356769763248,0.00050001,False,3,4,GC20_SC300,Pt_Ag_Cl
3,15,,,LW300,LW300,P,0.001,0.0690688703615657,0.0010000299999999998,False,3,5,LW300,Pt
3,15,,,LW300,LW300,N,0.001,0.06906861146771712,0.00100005,False,3,5,LW300,Pt
3,15,,,LW600,LW600,N,0.001,0.13785051123701308,0.00100002,False,3,5,LW600,Pt
3,15,,,LW600,LW600,P,0.001,0.13785060538023078,0.00100004,False,3,5,LW600,Pt
3,15,,,SC,SC,P,0.001,0.06822557366337496,0.00100002,False,3,5,GC20_SC300,Pt
3,15,,,SC,SC,N,0.001,0.06822562367695935,0.00100004,False,3,5,GC20_SC300,Pt
3,15,,,GC,GC20_L_R0,P,5e-05,5.1205084484916427e-05,5.0010000000000004e-05,False,3,5,GC20_SC300,Pt
3,15,,,GC,GC20_L_R90,P,5e-05,5.096090051408919e-05,5e-05,False,3,5,GC20_SC300,Pt
3,15,,,GC,GC20_L_R0,N,5e-05,5.118596164382755e-05,5.0010000000000004e-05,False,3,5,GC20_SC300,Pt
3,15,,,GC,GC20_L_R90,N,5e-05,5.113741904721731e-05,4.999e-05,False,3,5,GC20_SC300,Pt
3,15,,,LW300,LW300,P,0.001,0.06907192707416437,0.00100007,False,3,5,LW300,Pt_Cl
3,15,,,LW300,LW300,N,0.001,0.06907160492784142,0.00100004,False,3,5,LW300,Pt_Cl
3,15,,,LW600,LW600,N,0.001,0.13774346157259754,0.001,False,3,5,LW600,Pt_Cl
3,15,,,LW600,LW600,P,0.001,0.13774351599914528,0.00100004,False,3,5,LW600,Pt_Cl
3,15,,,SC,SC,P,0.001,0.06817784011004158,0.00100004,False,3,5,GC20_SC300,Pt_Cl
3,15,,,SC,SC,N,0.001,0.06817750913779194,0.0010000299999999998,False,3,5,GC20_SC300,Pt_Cl
3,15,,,GC,GC20_L_R0,P,5e-05,5.1346299311418924e-05,4.999e-05,False,3,5,GC20_SC300,Pt_Cl
3,15,,,GC,GC20_L_R90,P,5e-05,5.1277162885943744e-05,4.999e-05,False,3,5,GC20_SC300,Pt_Cl
3,15,,,GC,GC20_L_R0,N,5e-05,5.1216852387124966e-05,5.0010000000000004e-05,False,3,5,GC20_SC300,Pt_Cl
3,15,,,GC,GC20_L_R90,N,5e-05,5.125362708152666e-05,5.0010000000000004e-05,False,3,5,GC20_SC300,Pt_Cl
3,15,,,LW300,LW300,P,0.001,0.006663680536706531,0.00100002,False,3,5,LW300,Ag
3,15,,,LW300,LW300,N,0.001,0.00666358345151331,0.00100001,False,3,5,LW300,Ag
3,15,,,LW600,LW600,N,0.001,0.0034592601714918013,0.0010000299999999998,False,3,5,LW600,Ag
3,15,,,LW600,LW600,P,0.001,0.0034605281629547712,0.0010000500000000002,False,3,5,LW600,Ag
3,15,,,SC,SC,P,0.001,0.006501593864649408,0.001,False,3,5,GC20_SC300,Ag
3,15,,,SC,SC,N,0.001,0.0065030310197066255,0.00100005,False,3,5,GC20_SC300,Ag
3,15,,,GC,GC20_L_R0,P,0.0005,1.1797321964062923e-06,0.00050002,False,3,5,GC20_SC300,Ag
3,15,,,GC,GC20_L_R0,P,0.001,5.170522032877944e-06,0.00100005,False,3,5,GC20_SC300,Ag
3,15,,,GC,GC20_L_R90,P,0.0005,8.025268009892518e-05,0.00050002,False,3,5,GC20_SC300,Ag
3,15,,,GC,GC20_L_R90,P,0.001,0.00011394418412197964,0.00100002,False,3,5,GC20_SC300,Ag
3,15,,,GC,GC20_L_R0,N,0.0005,1.8225538545478734e-06,0.0005000499999999999,False,3,5,GC20_SC300,Ag
3,15,,,GC,GC20_L_R0,N,0.001,6.141373965082623e-06,0.00100005,False,3,5,GC20_SC300,Ag
3,15,,,GC,GC20_L_R90,N,0.0005,5.088882211306187e-05,0.0005,False,3,5,GC20_SC300,Ag
3,15,,,GC,GC20_L_R90,N,0.001,0.00012215376690021345,0.00100001,False,3,5,GC20_SC300,Ag
3,15,,,LW300,LW300,P,0.001,0.0008330571522815368,0.0010000299999999998,False,3,5,LW300,Ag_Cl
3,15,,,LW300,LW300,N,0.001,0.0008328821047361846,0.00100004,False,3,5,LW300,Ag_Cl
3,15,,,LW600,LW600,N,0.001,0.020942176422173858,0.001,False,3,5,LW600,Ag_Cl
3,15,,,LW600,LW600,P,0.001,0.024345215440864355,0.0010001099999999998,False,3,5,LW600,Ag_Cl
3,15,,,SC,SC,P,0.001,0.0017547280791811674,0.001,False,3,5,GC20_SC300,Ag_Cl
3,15,,,SC,SC,N,0.001,0.001753955810598732,0.00100001,False,3,5,GC20_SC300,Ag_Cl
3,15,,,GC,GC20_L_R0,P,0.0005,9.059813712800929e-06,0.0004999900000000001,False,3,5,GC20_SC300,Ag_Cl
3,15,,,GC,GC20_L_R90,P,0.0005,7.243143809357326e-06,0.00050001,False,3,5,GC20_SC300,Ag_Cl
3,15,,,GC,GC20_L_R0,N,0.0005,8.883295179672805e-06,0.00050001,False,3,5,GC20_SC300,Ag_Cl
3,15,,,GC,GC20_L_R90,N,0.0005,7.241672821581256e-06,0.0004999900000000001,False,3,5,GC20_SC300,Ag_Cl
3,15,,,LW300,LW300,P,0.001,0.00412665615142037,0.00100007,False,3,5,LW300,Pt_Ag
3,15,,,LW300,LW300,N,0.001,0.004126712048955861,0.00100001,False,3,5,LW300,Pt_Ag
3,15,,,LW600,LW600,N,0.001,0.008238314111475954,0.001,False,3,5,LW600,Pt_Ag
3,15,,,LW600,LW600,P,0.001,0.008236226779821713,0.00100002,False,3,5,LW600,Pt_Ag
3,15,,,SC,SC,P,0.001,0.003811382283351333,0.0010000299999999998,False,3,5,GC20_SC300,Pt_Ag
3,15,,,SC,SC,N,0.001,0.0038111483962949386,0.00100003,False,3,5,GC20_SC300,Pt_Ag
3,15,,,GC,GC20_L_R0,P,0.0005,1.3427176419945911e-05,0.0005,False,3,5,GC20_SC300,Pt_Ag
3,15,,,GC,GC20_L_R0,P,0.001,2.6794042341073045e-05,0.00100002,False,3,5,GC20_SC300,Pt_Ag
3,15,,,GC,GC20_L_R90,P,0.0005,1.6292660607725778e-05,0.00050001,False,3,5,GC20_SC300,Pt_Ag
3,15,,,GC,GC20_L_R90,P,0.001,3.258385022767549e-05,0.00100006,False,3,5,GC20_SC300,Pt_Ag
3,15,,,GC,GC20_L_R0,N,0.0005,1.35551523564638e-05,0.0005,False,3,5,GC20_SC300,Pt_Ag
3,15,,,GC,GC20_L_R0,N,0.001,2.670284109895685e-05,0.0010000299999999998,False,3,5,GC20_SC300,Pt_Ag
3,15,,,GC,GC20_L_R90,N,0.0005,1.6280892705517235e-05,0.00049998,False,3,5,GC20_SC300,Pt_Ag
3,15,,,GC,GC20_L_R90,N,0.001,3.265887060425494e-05,0.00100004,False,3,5,GC20_SC300,Pt_Ag
3,15,,,LW300,LW300,P,0.001,0.008227708289610506,0.0010000500000000002,False,3,5,LW300,Pt_Ag_Cl
3,15,,,LW300,LW300,N,0.001,0.008228599708202802,0.00100004,False,3,5,LW300,Pt_Ag_Cl
3,15,,,LW600,LW600,N,0.001,0.010559584306682938,0.00100005,False,3,5,LW600,Pt_Ag_Cl
3,15,,,LW600,LW600,P,0.001,0.010561596617960599,0.0010000299999999998,False,3,5,LW600,Pt_Ag_Cl
3,15,,,SC,SC,P,0.001,0.0070116353401964635,0.001,False,3,5,GC20_SC300,Pt_Ag_Cl
3,15,,,SC,SC,N,0.001,0.007012204612465801,0.001,False,3,5,GC20_SC300,Pt_Ag_Cl
3,15,,,GC,GC20_L_R0,P,0.0005,6.227868046315403e-05,0.0004999900000000001,False,3,5,GC20_SC300,Pt_Ag_Cl
3,15,,,GC,GC20_L_R90,P,0.0005,2.619682130398956e-05,0.00050001,False,3,5,GC20_SC300,Pt_Ag_Cl
3,15,,,GC,GC20_L_R0,N,0.0005,6.229486132869077e-05,0.0005,False,3,5,GC20_SC300,Pt_Ag_Cl
3,15,,,GC,GC20_L_R90,N,0.0005,2.632626822828352e-05,0.0004999900000000001,False,3,5,GC20_SC300,Pt_Ag_Cl
3,16,,,LW300,LW300,P,0.001,0.06876862998856809,0.00100002,False,4,1,LW300,Pt
3,16,,,LW300,LW300,N,0.001,0.06876831961014734,0.00100001,False,4,1,LW300,Pt
3,16,,,LW600,LW600,N,0.001,0.13765735289016212,0.00100003,False,4,1,LW600,Pt
3,16,,,LW600,LW600,P,0.001,0.13765734994818657,0.00100004,False,4,1,LW600,Pt
3,16,,,SC,SC,P,0.001,0.06828771995493826,0.0010000299999999998,False,4,1,GC20_SC300,Pt
3,16,,,SC,SC,N,0.001,0.06828774496173046,0.0010000500000000002,False,4,1,GC20_SC300,Pt
3,16,,,GC,GC20_L_R0,P,5e-05,5.0562262826774845e-05,5e-05,False,4,1,GC20_SC300,Pt
3,16,,,GC,GC20_L_R90,P,5e-05,5.058285665563979e-05,5.002e-05,False,4,1,GC20_SC300,Pt
3,16,,,GC,GC20_L_R0,N,5e-05,5.062992826447396e-05,4.999e-05,False,4,1,GC20_SC300,Pt
3,16,,,GC,GC20_L_R90,N,5e-05,5.050783627906034e-05,4.999e-05,False,4,1,GC20_SC300,Pt
3,16,,,LW300,LW300,P,0.001,0.06881714757838611,0.0010000299999999998,False,4,1,LW300,Pt_Cl
3,16,,,LW300,LW300,N,0.001,0.06881679748329542,0.00100004,False,4,1,LW300,Pt_Cl
3,16,,,LW600,LW600,N,0.001,0.1377540365037197,0.00100003,False,4,1,LW600,Pt_Cl
3,16,,,LW600,LW600,P,0.001,0.1377541291759496,0.00100005,False,4,1,LW600,Pt_Cl
3,16,,,SC,SC,P,0.001,0.0683502825360422,0.00100002,False,4,1,GC20_SC300,Pt_Cl
3,16,,,SC,SC,N,0.001,0.06835024429036002,0.00100002,False,4,1,GC20_SC300,Pt_Cl
3,16,,,GC,GC20_L_R0,P,5e-05,5.067405789775599e-05,5e-05,False,4,1,GC20_SC300,Pt_Cl
3,16,,,GC,GC20_L_R90,P,5e-05,5.063581221557823e-05,5e-05,False,4,1,GC20_SC300,Pt_Cl
3,16,,,GC,GC20_L_R0,N,5e-05,5.072112950659015e-05,5e-05,False,4,1,GC20_SC300,Pt_Cl
3,16,,,GC,GC20_L_R90,N,5e-05,5.063875419113037e-05,5.0010000000000004e-05,False,4,1,GC20_SC300,Pt_Cl
3,16,,,LW300,LW300,P,0.001,0.01200136856243236,0.0010001,False,4,1,LW300,Ag
3,16,,,LW300,LW300,N,0.001,0.011590490785833355,0.00100006,False,4,1,LW300,Ag
3,16,,,LW600,LW600,N,0.001,0.028188135702134576,0.00100014,False,4,1,LW600,Ag
3,16,,,LW600,LW600,P,0.001,0.029949018394170808,0.00099987,False,4,1,LW600,Ag
3,16,,,SC,SC,P,0.001,0.005656983574374635,0.00100001,False,4,1,GC20_SC300,Ag
3,16,,,SC,SC,N,0.001,0.005634718703396074,0.00100001,False,4,1,GC20_SC300,Ag
3,16,,,GC,GC20_L_R0,P,0.0005,0.0010734562715609519,0.00050002,False,4,1,GC20_SC300,Ag
3,16,,,GC,GC20_L_R0,P,0.001,0.002150943049628329,0.0010000299999999998,False,4,1,GC20_SC300,Ag
3,16,,,GC,GC20_L_R90,P,0.0005,8.181928208043728e-05,0.00050001,False,4,1,GC20_SC300,Ag
3,16,,,GC,GC20_L_R90,P,0.001,0.00016160565905434899,0.00100001,False,4,1,GC20_SC300,Ag
3,16,,,GC,GC20_L_R0,N,0.0005,0.0010756009717384585,0.00050002,False,4,1,GC20_SC300,Ag
3,16,,,GC,GC20_L_R0,N,0.001,0.002151294615706809,0.00100004,False,4,1,GC20_SC300,Ag
3,16,,,GC,GC20_L_R90,N,0.0005,8.393603349019868e-05,0.00050004,False,4,1,GC20_SC300,Ag
3,16,,,GC,GC20_L_R90,N,0.001,0.0001684751719685851,0.00100002,False,4,1,GC20_SC300,Ag
3,16,,,LW300,LW300,P,0.001,0.0011566112105420585,0.00100006,False,4,1,LW300,Ag_Cl
3,16,,,LW300,LW300,N,0.001,0.001156687701906414,0.00100006,False,4,1,LW300,Ag_Cl
3,16,,,LW600,LW600,N,0.001,0.01932547553898445,0.00100006,False,4,1,LW600,Ag_Cl
3,16,,,LW600,LW600,P,0.001,0.016541314910404486,0.0009999800000000001,False,4,1,LW600,Ag_Cl
3,16,,,SC,SC,P,0.001,0.022673930614268402,0.00100001,False,4,1,GC20_SC300,Ag_Cl
3,16,,,SC,SC,N,0.001,0.02267495442176054,0.001,False,4,1,GC20_SC300,Ag_Cl
3,16,,,GC,GC20_L_R0,P,0.0005,1.310355910921102e-05,0.0005,False,4,1,GC20_SC300,Ag_Cl
3,16,,,GC,GC20_L_R90,P,0.0005,1.314033380361271e-05,0.0004999900000000001,False,4,1,GC20_SC300,Ag_Cl
3,16,,,GC,GC20_L_R0,N,0.0005,1.2937337490515367e-05,0.0005,False,4,1,GC20_SC300,Ag_Cl
3,16,,,GC,GC20_L_R90,N,0.0005,1.3160927632477659e-05,0.00050001,False,4,1,GC20_SC300,Ag_Cl
3,16,,,LW300,LW300,P,0.001,0.01155529151933983,0.00100001,False,4,1,LW300,Pt_Ag
3,16,,,LW300,LW300,N,0.001,0.01155215390241348,0.00100004,False,4,1,LW300,Pt_Ag
3,16,,,LW600,LW600,N,0.001,0.0238655248561009,0.00100001,False,4,1,LW600,Pt_Ag
3,16,,,LW600,LW600,P,0.001,0.023870105512035576,0.00099999,False,4,1,LW600,Pt_Ag
3,16,,,SC,SC,P,0.001,0.010593327295278154,0.00100001,False,4,1,GC20_SC300,Pt_Ag
3,16,,,SC,SC,N,0.001,0.010595001279367319,0.00100007,False,4,1,GC20_SC300,Pt_Ag
3,16,,,GC,GC20_L_R0,P,0.0005,3.946366005634409e-05,0.00050002,False,4,1,GC20_SC300,Pt_Ag
3,16,,,GC,GC20_L_R0,P,0.001,7.82756725278902e-05,0.0010000299999999998,False,4,1,GC20_SC300,Pt_Ag
3,16,,,GC,GC20_L_R90,P,0.0005,3.9110622990087845e-05,0.00050002,False,4,1,GC20_SC300,Pt_Ag
3,16,,,GC,GC20_L_R90,P,0.001,7.83433379655893e-05,0.00100003,False,4,1,GC20_SC300,Pt_Ag
3,16,,,GC,GC20_L_R0,N,0.0005,3.912091990452032e-05,0.00050001,False,4,1,GC20_SC300,Pt_Ag
3,16,,,GC,GC20_L_R0,N,0.001,7.848749476764395e-05,0.00100004,False,4,1,GC20_SC300,Pt_Ag
3,16,,,GC,GC20_L_R90,N,0.0005,3.9200353244427975e-05,0.0005,False,4,1,GC20_SC300,Pt_Ag
3,16,,,GC,GC20_L_R90,N,0.001,7.851397254761316e-05,0.00100004,False,4,1,GC20_SC300,Pt_Ag
3,16,,,LW300,LW300,P,0.001,0.005536328744018234,0.0010000299999999998,False,4,1,LW300,Pt_Ag_Cl
3,16,,,LW300,LW300,N,0.001,0.005536646477377866,0.00100002,False,4,1,LW300,Pt_Ag_Cl
3,16,,,LW600,LW600,N,0.001,0.014950090064508793,0.00100001,False,4,1,LW600,Pt_Ag_Cl
3,16,,,LW600,LW600,P,0.001,0.01495040191391732,0.0010000299999999998,False,4,1,LW600,Pt_Ag_Cl
3,16,,,SC,SC,P,0.001,0.02009424317051295,0.00100001,False,4,1,GC20_SC300,Pt_Ag_Cl
3,16,,,SC,SC,N,0.001,0.02009476978413678,0.00100005,False,4,1,GC20_SC300,Pt_Ag_Cl
3,16,,,GC,GC20_L_R0,P,0.0005,-0.00015611446168628827,0.0005,False,4,1,GC20_SC300,Pt_Ag_Cl
3,16,,,GC,GC20_L_R90,P,0.0005,-0.00010003893667481172,0.0005,False,4,1,GC20_SC300,Pt_Ag_Cl
3,16,,,GC,GC20_L_R0,N,0.0005,-0.0001562645024394472,0.00050003,False,4,1,GC20_SC300,Pt_Ag_Cl
3,16,,,GC,GC20_L_R90,N,0.0005,-0.00010038461880218764,0.00050002,False,4,1,GC20_SC300,Pt_Ag_Cl
3,17,,,LW300,LW300,P,0.001,0.06885708048354303,0.00100002,False,4,2,LW300,Pt
3,17,,,LW300,LW300,N,0.001,0.06885701723106866,0.00100002,False,4,2,LW300,Pt
3,17,,,LW600,LW600,N,0.001,0.13792407386470648,0.00100001,False,4,2,LW600,Pt
3,17,,,LW600,LW600,P,0.001,0.13792424891225183,0.0010000299999999998,False,4,2,LW600,Pt
3,17,,,SC,SC,P,0.001,0.06838209853065078,0.00100002,False,4,2,GC20_SC300,Pt
3,17,,,SC,SC,N,0.001,0.06838184993371663,0.00100003,False,4,2,GC20_SC300,Pt
3,17,,,GC,GC20_L_R0,P,5e-05,5.065199308111497e-05,5.0010000000000004e-05,False,4,2,GC20_SC300,Pt
3,17,,,GC,GC20_L_R90,P,5e-05,5.074025234767904e-05,5e-05,False,4,2,GC20_SC300,Pt
3,17,,,GC,GC20_L_R0,N,5e-05,5.0778498029856796e-05,5.004e-05,False,4,2,GC20_SC300,Pt
3,17,,,GC,GC20_L_R90,N,5e-05,5.0829982602019164e-05,5.0010000000000004e-05,False,4,2,GC20_SC300,Pt
3,17,,,LW300,LW300,P,0.001,0.06889582630156466,0.00100006,False,4,2,LW300,Pt_Cl
3,17,,,LW300,LW300,N,0.001,0.06889563213117822,0.00100001,False,4,2,LW300,Pt_Cl
3,17,,,LW600,LW600,N,0.001,0.1379671355608631,0.00100005,False,4,2,LW600,Pt_Cl
3,17,,,LW600,LW600,P,0.001,0.13796708848925426,0.00100002,False,4,2,LW600,Pt_Cl
3,17,,,SC,SC,P,0.001,0.06841193457571276,0.00100002,False,4,2,GC20_SC300,Pt_Cl
3,17,,,SC,SC,N,0.001,0.06841151387320879,0.00100005,False,4,2,GC20_SC300,Pt_Cl
3,17,,,GC,GC20_L_R0,P,5e-05,5.095795853853705e-05,5.004e-05,False,4,2,GC20_SC300,Pt_Cl
3,17,,,GC,GC20_L_R90,P,5e-05,5.0846163467555905e-05,5.0010000000000004e-05,False,4,2,GC20_SC300,Pt_Cl
3,17,,,GC,GC20_L_R0,N,5e-05,5.0725542469918364e-05,5e-05,False,4,2,GC20_SC300,Pt_Cl
3,17,,,GC,GC20_L_R90,N,5e-05,5.081233074870635e-05,5e-05,False,4,2,GC20_SC300,Pt_Cl
3,17,,,LW300,LW300,P,0.001,0.10408148615815989,0.00100021,False,4,2,LW300,Ag
3,17,,,LW300,LW300,N,0.001,0.09966861991515001,0.00100004,False,4,2,LW300,Ag
3,17,,,LW600,LW600,N,0.001,0.006646247860572352,0.001,False,4,2,LW600,Ag
3,17,,,LW600,LW600,P,0.001,0.0066808381381265845,0.00100004,False,4,2,LW600,Ag
3,17,,,SC,SC,P,0.001,0.017695625496064772,0.00100005,False,4,2,GC20_SC300,Ag
3,17,,,SC,SC,N,0.001,0.017706547580302077,0.001,False,4,2,GC20_SC300,Ag
3,17,,,GC,GC20_L_R0,P,0.0005,1.3633114708595387e-05,0.00050001,False,4,2,GC20_SC300,Ag
3,17,,,GC,GC20_L_R0,P,0.001,2.6836700986579006e-05,0.0010000500000000002,False,4,2,GC20_SC300,Ag
3,17,,,GC,GC20_L_R90,P,0.0005,1.6198517390057446e-05,0.00050001,False,4,2,GC20_SC300,Ag
3,17,,,GC,GC20_L_R90,P,0.001,3.242057058453197e-05,0.00100001,False,4,2,GC20_SC300,Ag
3,17,,,GC,GC20_L_R0,N,0.0005,1.3469835065451872e-05,0.00050002,False,4,2,GC20_SC300,Ag
3,17,,,GC,GC20_L_R0,N,0.001,2.6989683715290047e-05,0.00100003,False,4,2,GC20_SC300,Ag
3,17,,,GC,GC20_L_R90,N,0.0005,1.6352971106544552e-05,0.0004999900000000001,False,4,2,GC20_SC300,Ag
3,17,,,GC,GC20_L_R90,N,0.001,3.225729094138847e-05,0.00100002,False,4,2,GC20_SC300,Ag
3,17,,,LW300,LW300,P,0.001,0.004790612961928493,0.00100004,False,4,2,LW300,Ag_Cl
3,17,,,LW300,LW300,N,0.001,0.004730325998914135,0.00100002,False,4,2,LW300,Ag_Cl
3,17,,,LW600,LW600,N,0.001,0.0018712641437645785,0.00100004,False,4,2,LW600,Ag_Cl
3,17,,,LW600,LW600,P,0.001,0.001871623064781939,0.00100004,False,4,2,LW600,Ag_Cl
3,17,,,SC,SC,P,0.001,0.015464910779340296,0.00100003,False,4,2,GC20_SC300,Ag_Cl
3,17,,,SC,SC,N,0.001,0.015518703331323314,0.00100001,False,4,2,GC20_SC300,Ag_Cl
3,17,,,GC,GC20_L_R0,P,0.0005,1.3222709119072501e-05,0.00050001,False,4,2,GC20_SC300,Ag_Cl
3,17,,,GC,GC20_L_R90,P,0.0005,1.4578959848606916e-05,0.0004999900000000001,False,4,2,GC20_SC300,Ag_Cl
3,17,,,GC,GC20_L_R0,N,0.0005,1.3165340595805862e-05,0.0004999900000000001,False,4,2,GC20_SC300,Ag_Cl
3,17,,,GC,GC20_L_R90,N,0.0005,1.4533359227548816e-05,0.00049998,False,4,2,GC20_SC300,Ag_Cl
3,17,,,LW300,LW300,P,0.001,0.011927701494606889,0.00100002,False,4,2,LW300,Pt_Ag
3,17,,,LW300,LW300,N,0.001,0.011936221455805873,0.00100002,False,4,2,LW300,Pt_Ag
3,17,,,LW600,LW600,N,0.001,0.004835307454516533,0.00100005,False,4,2,LW600,Pt_Ag
3,17,,,LW600,LW600,P,0.001,0.004835672259484999,0.00100002,False,4,2,LW600,Pt_Ag
3,17,,,SC,SC,P,0.001,0.006282659398998372,0.00100004,False,4,2,GC20_SC300,Pt_Ag
3,17,,,SC,SC,N,0.001,0.00628246964157526,0.00100004,False,4,2,GC20_SC300,Pt_Ag
3,17,,,GC,GC20_L_R0,P,0.0005,3.6140698670207175e-05,0.0004999900000000001,False,4,2,GC20_SC300,Pt_Ag
3,17,,,GC,GC20_L_R0,P,0.001,7.18503979220265e-05,0.00100001,False,4,2,GC20_SC300,Pt_Ag
3,17,,,GC,GC20_L_R90,P,0.0005,3.7188041966767366e-05,0.0004999900000000001,False,4,2,GC20_SC300,Pt_Ag
3,17,,,GC,GC20_L_R90,P,0.001,7.4664397537644e-05,0.00100004,False,4,2,GC20_SC300,Pt_Ag
3,17,,,GC,GC20_L_R0,N,0.0005,3.60848011347166e-05,0.0005,False,4,2,GC20_SC300,Pt_Ag
3,17,,,GC,GC20_L_R0,N,0.001,7.224315165823658e-05,0.0010000500000000002,False,4,2,GC20_SC300,Pt_Ag
3,17,,,GC,GC20_L_R90,N,0.0005,3.702329133584779e-05,0.00050002,False,4,2,GC20_SC300,Pt_Ag
3,17,,,GC,GC20_L_R90,N,0.001,7.459820308772096e-05,0.0010000299999999998,False,4,2,GC20_SC300,Pt_Ag
3,17,,,LW300,LW300,P,0.001,0.014419629807642144,0.0010000299999999998,False,4,2,LW300,Pt_Ag_Cl
3,17,,,LW300,LW300,N,0.001,0.014423792703048414,0.0010000299999999998,False,4,2,LW300,Pt_Ag_Cl
3,17,,,LW600,LW600,N,0.001,0.012428634613844535,0.00100001,False,4,2,LW600,Pt_Ag_Cl
3,17,,,LW600,LW600,P,0.001,0.012426228077842888,0.0010000299999999998,False,4,2,LW600,Pt_Ag_Cl
3,17,,,SC,SC,P,0.001,0.020774704463868553,0.00100004,False,4,2,GC20_SC300,Pt_Ag_Cl
3,17,,,SC,SC,N,0.001,0.020783912847346736,0.0010000299999999998,False,4,2,GC20_SC300,Pt_Ag_Cl
3,17,,,GC,GC20_L_R0,P,0.0005,0.0003467206447458119,0.00050002,False,4,2,GC20_SC300,Pt_Ag_Cl
3,17,,,GC,GC20_L_R90,P,0.0005,8.556000399497742e-05,0.0004999900000000001,False,4,2,GC20_SC300,Pt_Ag_Cl
3,17,,,GC,GC20_L_R0,N,0.0005,0.0003456247588526414,0.0004999900000000001,False,4,2,GC20_SC300,Pt_Ag_Cl
3,17,,,GC,GC20_L_R90,N,0.0005,8.572328363812093e-05,0.00050002,False,4,2,GC20_SC300,Pt_Ag_Cl
3,18,,,LW300,LW300,P,0.001,0.0688994125697627,0.001,False,4,3,LW300,Pt
3,18,,,LW300,LW300,N,0.001,0.06889928606481396,0.0010000299999999998,False,4,3,LW300,Pt
3,18,,,LW600,LW600,N,0.001,0.13791062609445764,0.001,False,4,3,LW600,Pt
3,18,,,LW600,LW600,P,0.001,0.13791092764695176,0.00100002,False,4,3,LW600,Pt
3,18,,,SC,SC,P,0.001,0.06835436452712079,0.00100001,False,4,3,GC20_SC300,Pt
3,18,,,SC,SC,N,0.001,0.06835434687526748,0.0010000299999999998,False,4,3,GC20_SC300,Pt
3,18,,,GC,GC20_L_R0,P,5e-05,5.096972644074559e-05,5.0010000000000004e-05,False,4,3,GC20_SC300,Pt
3,18,,,GC,GC20_L_R90,P,5e-05,5.0781440005408926e-05,5.002e-05,False,4,3,GC20_SC300,Pt
3,18,,,GC,GC20_L_R0,N,5e-05,5.080350482204995e-05,4.999e-05,False,4,3,GC20_SC300,Pt
3,18,,,GC,GC20_L_R90,N,5e-05,5.054755294901417e-05,5e-05,False,4,3,GC20_SC300,Pt
3,18,,,LW300,LW300,P,0.001,0.06893178901071395,0.00100005,False,4,3,LW300,Pt_Cl
3,18,,,LW300,LW300,N,0.001,0.0689313256495645,0.0010000299999999998,False,4,3,LW300,Pt_Cl
3,18,,,LW600,LW600,N,0.001,0.1378964443013086,0.00100002,False,4,3,LW600,Pt_Cl
3,18,,,LW600,LW600,P,0.001,0.13789653256057516,0.00100003,False,4,3,LW600,Pt_Cl
3,18,,,SC,SC,P,0.001,0.06839575959412711,0.00100001,False,4,3,GC20_SC300,Pt_Cl
3,18,,,SC,SC,N,0.001,0.06839568457375053,0.00100005,False,4,3,GC20_SC300,Pt_Cl
3,18,,,GC,GC20_L_R0,P,5e-05,5.106828262174213e-05,5.002e-05,False,4,3,GC20_SC300,Pt_Cl
3,18,,,GC,GC20_L_R90,P,5e-05,5.0704948641053414e-05,5e-05,False,4,3,GC20_SC300,Pt_Cl
3,18,,,GC,GC20_L_R0,N,5e-05,5.108446348727888e-05,4.999e-05,False,4,3,GC20_SC300,Pt_Cl
3,18,,,GC,GC20_L_R90,N,5e-05,5.0903531990822546e-05,4.999e-05,False,4,3,GC20_SC300,Pt_Cl
3,18,,,LW300,LW300,P,0.001,0.005208620616278098,0.001,False,4,3,LW300,Ag
3,18,,,LW300,LW300,N,0.001,0.005210375504694946,0.00100001,False,4,3,LW300,Ag
3,18,,,LW600,LW600,N,0.001,0.0016888690144710647,0.00100003,False,4,3,LW600,Ag
3,18,,,LW600,LW600,P,0.001,0.0016909725269908414,0.001,False,4,3,LW600,Ag
3,18,,,SC,SC,P,0.001,0.0015903319563156182,0.001,False,4,3,GC20_SC300,Ag
3,18,,,SC,SC,N,0.001,0.0015898700661539328,0.00100001,False,4,3,GC20_SC300,Ag
3,18,,,GC,GC20_L_R0,P,0.0005,5.602992439041846e-06,0.00050001,False,4,3,GC20_SC300,Ag
